Occupation,Age,Annual_Income,Interest_Rate,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Payment_Behaviour,Monthly_Balance,CONTRACT_CODE,APPROVED_AMOUNT,GRANT_DATE,EXPIRY_DATE,TENURE,TERM,LOAN_TYPE,LOAN_DESCRIPTION,LOAN_PRODUCT,LTYPE,BUSINESS_DATE,PRINCIPAL_OS,INTEREST_OS,PRINCIPAL_ARREARS,CURRENT_COMMITTMENT,INSTALLMENT_AMOUNT,INSTALLMENT_FREQ_PRINCIPAL,INSTALLMENT_FREQ_INTEREST,RISK_GRADE,ECONOMIC_SECTOR,INDUSTRY,SECTOR,TERM_OF_PAYMENT,COLLATTERAL,COLLATERAL_VALUE,year,Credit_Score,Occupation
Scientist,34,101462.63999999998,8.0,"Payday Loan, and Not Specified",22.0,929,High_spent_Large_value_payments,798.6444430983755,1000294436336,582000.0,2019-08-23,2022-08-26 00:00:00,Long Term,MEDIUM,TL,Partial Financing ,PART.FIN.VEHIC,AA,2023-05-24,316620.904,616.96,0.0,0.0,64597.87,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Quarterly,Condominium,913442.14,2022,Standard,Scientist
Scientist,34,101462.63999999998,8.0,"Payday Loan, and Not Specified",26.0,20,Low_spent_Medium_value_payments,686.9739315523861,1000179408787,422255.47,2016-09-24,2021-09-23 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,334741.748,40173.656,0.0,0.0,9152.56,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,563378.4280000001,2021,Poor,Scientist
Scientist,34,101462.63999999998,8.0,"Payday Loan, and Not Specified",26.0,20,High_spent_Small_value_payments,780.9905706835034,1000496608147,118200.0,2022-09-02,2024-09-30 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,115985.0,107.482,0.0,2215.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,135475.294,2024,Poor,Scientist
Scientist,34,101462.63999999998,8.0,"Payday Loan, and Not Specified",26.0,16,Low_spent_Medium_value_payments,657.9323454516964,1000271151717,30739726.03,2019-01-11,2020-01-11 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,14154334.858,1499656.814,0.0,0.0,8390872.37,0,0,RG3,Consumer and staff loans,"Export , Cereals",Export,Quarterly,Condominium,181294039.338,2020,Poor,Scientist
Scientist,34,101462.63999999998,8.0,"Payday Loan, and Not Specified",26.0,20,High_spent_Large_value_payments,894.2771757313153,1000192752802,337254.5,2017-01-12,2022-01-14 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,79688.478,423.2,0.0,0.0,7077.97,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,428857.72,2022,Poor,Scientist
Musician,19,77930.28_,25.0,"Personal Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Not Specified",45.0,3568,High_spent_Medium_value_payments,309.84898887163615,1000109896927,166770.0,2017-08-03,2024-03-04 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,168606.0,-0.9960000000000001,0.0,1836.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,457726.686,2024,Poor,Musician
Architect,19,77930.28,25.0,"Personal Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Not Specified",45.0,22,High_spent_Large_value_payments,301.30197214518415,1000330379875,57800.0,2022-11-21,2024-10-15 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,0.0,0.0,0.0,57800.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,69989.55,2024,Poor,_______
Musician,19,77930.28,3319.0,"Personal Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Not Specified",45.0,22,!@9#%8,68.88029253453374,1000239226292,323376.94,2018-03-14,2023-03-14 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,4325985425.573999,0.0,0.0,0.0,49.97,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,554736.7339999999,2023,Standard,Musician
Musician,19,77930.28,25.0,"Personal Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Not Specified",45.0,16,High_spent_Large_value_payments,345.27834176594763,1000502818377,128460.0,2022-10-11,2024-10-25 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,128428.0,0.0,0.0,32.0,0.0,0,0,RG3,Consumer and staff loans,Employed,Individual,Monthly,Condominium,149918.746,2024,Poor,Musician
Musician,19,77930.28,25.0,"Personal Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Not Specified",44.0,23,High_spent_Large_value_payments,326.4783807935491,1000310535827,188292.0,2022-08-30,2023-03-16 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,183990.0,0.0,0.0,4302.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,259759.676,2023,Poor,Musician
Musician,19,77930.28,25.0,"Personal Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Not Specified",40.0,22,Low_spent_Large_value_payments,75.14337838,1000218265007,71172.0,2017-09-05,2021-07-30 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,71135.12,-145.292,0.0,36.88,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,89372.80600000001,2021,Poor,Musician
Musician,20,77930.28_,25.0,"Personal Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Not Specified",45.0,22,High_spent_Large_value_payments,335.8107252,1000201280617,48030.0,2019-11-11,2023-11-11 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,47660.0,0.0,0.0,370.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,61538.20800000001,2023,Poor,Musician
Musician,20_,77930.28,25.0,"Personal Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Not Specified",45.0,22,High_spent_Medium_value_payments,355.01010625563384,1000281495244,900339.47,2019-04-23,2020-04-23 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,445898.9060000001,113737.494,0.0,0.0,241530.53,0,0,RG3,Consumer and staff loans,"Export , Cereals",Export,Quarterly,Condominium,1893993.244,2020,Standard,Musician
Media_Manager,34,15688.25_,12.0,"Personal Loan, and Credit-Builder Loan",5.0,9,Low_spent_Small_value_payments,282.4458227524733,1000179694337,219172.5,2016-09-28,2021-09-28 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,4326028713.364,33905.21,0.0,0.0,6.608399397304642e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,718429.312,2021,Standard,Media_Manager
Media_Manager,34,15688.25,12.0,"Personal Loan, and Credit-Builder Loan",1.0,13,Low_spent_Small_value_payments,289.7625407023988,1000545358321,14592.0,2023-05-19,2024-05-19 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,14592.0,646.7320000000001,0.0,0.0,0.0,0,0,RG3,Consumer and staff loans,Employed,Individual,Monthly,Condominium,15793.75,2024,Standard,Media_Manager
Media_Manager,34,15688.25,12.0,"Personal Loan, and Credit-Builder Loan",7.0,12,Low_spent_Large_value_payments,354.1648539,1000538802787,18550.0,2023-04-10,2024-04-09 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,18550.0,0.0,0.0,0.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,23043.03,2024,Standard,Media_Manager
Media_Manager,34,15688.25,12.0,"Personal Loan, and Credit-Builder Loan",5.0,12,High_spent_Small_value_payments,300.73647064081564,1000317182795,1400000.0,2020-01-18,2023-01-18 00:00:00,Long Term,MEDIUM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,291254.566,5991.068,0.0,0.0,145290.46,0,0,RG3,Consumer and staff loans,Rsale constn mat plumb & heat equi,DOMESTIC TRADE,Quarterly,Condominium,3970124.601999999,2023,Standard,Media_Manager
Architect,34,15688.25,12.0,"Personal Loan, and Credit-Builder Loan",5.0,14,Low_spent_Medium_value_payments,286.75565196105134,1000462781249,273588.0,2022-03-18,2024-09-16 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,272865.0,0.0,0.0,723.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,1043626.582,2024,Standard,_______
Media_Manager,34,15688.25,12.0,"Personal Loan, and Credit-Builder Loan",4.0,14,Low_spent_Small_value_payments,294.05855609116685,1000399573185,4400000.0,2022-04-29,2023-04-29 00:00:00,Short Term,SHORT TERM,OD,Current Account with Overdraft,OD,OD,2023-05-24,0.0,-0.002,0.0,0.54,0.0,0,0,RG2,Domestic Trade,Wholesale,DOMESTIC TRADE,Monthly,Condominium,1197000000.0,2023,Standard,Media_Manager
Media_Manager,651,15688.25,12.0,"Personal Loan, and Credit-Builder Loan",5.0,10,High_spent_Medium_value_payments,317.3246087103641,1000116510999,88625.66,2009-12-28,2024-12-27 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,0.0,0.0,0.0,0.0,1291.61,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,110782.08,2024,Standard,Media_Manager
Media_Manager,34,15688.25,12.0,"Personal Loan, and Credit-Builder Loan",5.0,10,Low_spent_Small_value_payments,356.2338162170718,1000012839228,87753.5,2011-09-05,2022-09-04 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,41091.916,224.44,0.0,0.0,1048.05,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,104436.612,2022,Standard,Media_Manager
Entrepreneur,15,56510.8,17.0,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",32.0,18,High_spent_Medium_value_payments,315.3160794636467,1000331022679,110802.0,2023-10-11,2024-02-12 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,110802.0,0.0,0.0,0.0,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,138664.796,2024,Poor,Entrepreneur
Entrepreneur,5611,56510.8,17.0,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",31.0,14,Low_spent_Small_value_payments,0.6882987789595063,1000246205896,1220315.0,2018-05-15,2023-05-14 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,1075336.976,3640.338,0.0,0.0,13163.77,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,1104001.086,2023,Poor,Entrepreneur
Entrepreneur,15,56510.8,17.0,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",31.0,17,High_spent_Small_value_payments,374.2182407741655,1000340615895,93420.0,2020-08-24,2024-09-24 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,93402.0,0.0,0.0,18.0,0.0,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,141816.752,2024,Poor,Entrepreneur
Entrepreneur,5769_,56510.8,17.0,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",31.0,17,High_spent_Large_value_payments,374.8776593189941,1000327464926,3000000.0,2020-03-31,2021-03-31 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,2169630.594,74187.212,0.0,0.0,1630165.91,0,0,RG3,Consumer and staff loans,Wholesale,DOMESTIC TRADE,Half Yearly,Condominium,5292680.682,2021,Poor,Entrepreneur
Architect,16,56510.8,17.0,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",31.0,17,High_spent_Medium_value_payments,361.4018069726271,1000389025724,1000000.0,2021-03-23,2022-03-22 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,496943.414,116506.784,0.0,0.0,357087.74,0,0,RG2,Consumer and staff loans,Rsale of agricultural raw-mats,DOMESTIC TRADE,Quarterly,Condominium,1516023.404,2022,Poor,_______
Entrepreneur,16,56510.8,17.0,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",31.0,17,High_spent_Small_value_payments,202.4640226,1000312460096,1600000.0,2019-12-18,2020-12-18 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,560000.0,37021.37,0.0,0.0,869652.68,0,0,RG2,Consumer and staff loans,Wholesale,DOMESTIC TRADE,Half Yearly,Condominium,719013211.54,2020,Standard,Entrepreneur
Entrepreneur,16,56510.8,17.0,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",31.0,14,High_spent_Large_value_payments,382.6177181984667,1000276904942,2000000.0,2019-03-11,2023-03-11 00:00:00,Long Term,MEDIUM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,775462.884,3383.658,0.0,0.0,167131.64,0,0,RG3,Consumer and staff loans,Raising of other animals,Agricultur hunt forestry & fishing,Quarterly,Condominium,958641560.298,2023,Poor,Entrepreneur
Entrepreneur,16,56510.8_,17.0,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",30.0,17,High_spent_Small_value_payments,182.8297069328302,1000024327446,112950.3,2011-05-11,2021-05-11 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,38485.328,281.008,0.0,0.0,1577.93,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,354580.1679999999,2021,Poor,Entrepreneur
Mechanic,53,42048.24,5.0,"Auto Loan, and Personal Loan",22.0,8,High_spent_Small_value_payments,402.3815760212674,1000487158171,187663.94,2022-07-13,2023-11-13 00:00:00,Long Term,SHORT TERM,TL,Consumer Durables Loan,CONS.DURABLE,AA,2023-05-24,0.0,0.0,0.0,0.0,13062.28,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,236380.296,2023,Standard,Mechanic
Mechanic,53,42048.24,5.0,"Auto Loan, and Personal Loan",21.0,8,High_spent_Medium_value_payments,482.3534178491109,1000536956879,136986.0,2023-10-12,2024-10-12 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,132840.0,0.0,0.0,4146.0,0.0,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,170971.74,2024,Good,Mechanic
Mechanic,53,42048.24,5.0,"Auto Loan, and Personal Loan",22.0,8,Low_spent_Medium_value_payments,325.2795154130686,1000286182201,5000000.0,2022-12-23,2024-12-23 00:00:00,Short Term,SHORT TERM,OD,Current Account with Overdraft,OD,OD,2023-05-24,495123.76,0.0,0.0,4504876.24,0.0,0,0,RG3,Hotel and Tourism,Hotel,Individual,Monthly,Condominium,13133249.554,2024,Good,Mechanic
Mechanic,53,42048.24,5.0,"Auto Loan, and Personal Loan",22.0,8,High_spent_Medium_value_payments,446.2574143237043,1000292220007,4000000.0,2019-08-05,2020-06-30 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,3125245.686,368334.28,0.0,0.0,4395228.8,0,0,RG3,Consumer and staff loans,Temporary Crop,Agricultur hunt forestry & fishing,Annually,Condominium,363844946.614,2020,Good,Mechanic
Mechanic,53,42048.24,5.0,"Auto Loan, and Personal Loan",24.0,8,!@9#%8,511.29875652506485,1000296461826,1000000.0,2019-09-10,2022-09-10 00:00:00,Long Term,MEDIUM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,853652.7660000001,111999.602,0.0,0.0,34007.74,0,0,RG2,Consumer and staff loans,Rsale of agricultural raw-mats,DOMESTIC TRADE,Monthly,Condominium,2116505.074,2022,Good,Mechanic
Mechanic,53,42048.24,5.0,"Auto Loan, and Personal Loan",21.0,8,High_spent_Large_value_payments,522.2264249135401,1000275308963,3000000.0,2019-02-23,2022-02-23 00:00:00,Long Term,MEDIUM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,2867594.742,16436.11,0.0,0.0,42851.54,0,0,RG3,Consumer and staff loans,Hotel & Tourism,DOMESTIC TRADE,Monthly,Condominium,6739626.047999999,2022,Good,Mechanic
Mechanic,54,42048.24,5.0,"Auto Loan, and Personal Loan",22.0,8,High_spent_Large_value_payments,497.5902056695727,1000012823367,69000.0,2009-11-17,2024-01-17 00:00:00,Long Term,LONG TERM,TL,Staff Mortgage Loan,STAFF.MORT,AA,2023-05-24,4325986589.691999,164.398,0.0,0.0,9.264798674427342e+16,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,112449.456,2024,Good,Mechanic
Mechanic,54,42048.24,5.0,"Auto Loan, and Personal Loan",22.0,8,High_spent_Medium_value_payments,464.57356023433294,1000024526198,131250.0,2012-03-24,2022-03-24 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,0.0,0.0,0.0,0.0,1437.62,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,157073.66,2022,Good,Mechanic
Writer,21,136680.12,3.0,Home Equity Loan,-1.0,1,Low_spent_Large_value_payments,849.2949316077048,1000172045581,86787.07,2009-05-14,2024-05-13 00:00:00,Long Term,LONG TERM,TL,Condominium Loan ,CONDO.2BED,AA,2023-05-24,4325987256.018,8.486,0.0,0.0,7.788246102915914e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,137205.972,2024,Good,Writer
Writer,21,136680.12,3.0,Home Equity Loan,6.0,1,High_spent_Large_value_payments,1114.7496479670617,1000113093246,7728496.72,2015-03-27,2023-03-27 00:00:00,Long Term,LONG TERM,TL,Coffee Farm Term Loan Financing ,COFFEE.TERM.FIN,AA,2023-05-24,1786.502,36.342,0.0,0.0,644720.04,0,0,RG5,Consumer and staff loans,Growing of cereals,Agricultur hunt forestry & fishing,Annually,Condominium,29500826.658,2023,Good,Writer
Architect,21,136680.12,3.0,Home Equity Loan,2.0,4,High_spent_Large_value_payments,980.9825867515508,1000240754545,367500.0,2018-03-27,2023-03-29 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,4325985412.374,21302.842,0.0,0.0,6.608399397304642e+16,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,785658.466,2023,Good,_______
Writer,21,136680.12,3.0,Home Equity Loan,3.0,1,Low_spent_Large_value_payments,540.9151402791049,1000492241249,128460.0,2022-09-01,2024-08-31 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,128174.39,0.0,0.0,285.61,0.0,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,149918.746,2024,Good,Writer
Writer,21,136680.12,3.0,Home Equity Loan,0.0,1,Low_spent_Small_value_payments,654.7186424404464,1000320262333,118200.0,2020-02-12,2023-10-01 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,111624.69,894.5780000000001,0.0,6575.31,0.0,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,136003.9,2023,Standard,Writer
Writer,21,136680.12,3.0,Home Equity Loan,1.0,1,Low_spent_Medium_value_payments,590.3530385356875,1000236336852,524660.25,2018-02-13,2023-02-21 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,387550.674,1130.466,0.0,0.0,14185.76,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,1447770.582,2023,Standard,Writer
Writer,22,136680.12,3.0,Home Equity Loan,3.0,1,High_spent_Medium_value_payments,830.4294008950374,1000022597028,40650.0,2011-10-25,2023-09-24 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,29350.0,294.514,0.0,11300.0,0.0,0,0,RG3,Consumer and staff loans,Employed,Individual,Monthly,Condominium,51439.038,2023,Good,Writer
Writer,22,136680.12,3.0,Home Equity Loan,3.0,1,High_spent_Medium_value_payments,1037.7290032681462,1000009435313,10000000.0,2010-12-20,2020-10-10 00:00:00,Long Term,LONG TERM,CB,Coupon Bond,COUPON.BOND,AA,2023-05-24,3867411.58,323545.686,0.0,0.0,1111111.11,0,0,RG1,Consumer and staff loans,SNNPRS Region,GOVERNMENT SECTOR,Annually,Condominium,1310400000.0,2020,Good,Writer
Teacher,37,9339.455,28.0,"Personal Loan, Not Specified, Not Specified, Personal Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",35.0,23,Low_spent_Medium_value_payments,265.16335349423395,1000350444436,1302798.84,2020-10-23,2022-08-26 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,661857.166,132846.076,0.0,0.0,378287.13,0,0,RG4,Consumer and staff loans,Hotel,Hotel & tourism,Quarterly,Condominium,9155669.196,2022,Standard,Teacher
Teacher,6586,9339.455,28.0,"Personal Loan, Not Specified, Not Specified, Personal Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",35.0,22,Low_spent_Small_value_payments,302.4663909478193,1000445092375,149550.0,2021-12-02,2024-12-02 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,148862.0,0.0,0.0,688.0,0.0,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,283481.07,2024,Standard,Teacher
Teacher,37,9339.455,28.0,"Personal Loan, Not Specified, Not Specified, Personal Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",36.0,22,Low_spent_Small_value_payments,222.20749034696118,1000023065693,128460.0,2018-09-26,2022-09-26 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,35293.0,4624.584,0.0,93167.0,0.0,0,0,RG3,Consumer and staff loans,Staff of CBE,Individual,Monthly,Condominium,140296.104,2022,Standard,Teacher
Teacher,37_,9339.455,28.0,"Personal Loan, Not Specified, Not Specified, Personal Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",35.0,22,Low_spent_Small_value_payments,218.22280559999862,1000486284734,53268.0,2022-08-30,2024-08-30 00:00:00,Medium Term,SHORT TERM,OD,Employee Salary Advance,OD,OD,2023-05-24,53248.0,24.452,0.0,20.0,0.0,0,0,RG3,Consumer and staff loans,Employed,Individual,Monthly,Condominium,88059.04400000001,2024,Standard,Teacher
Teacher,7699,9339.455,28.0,"Personal Loan, Not Specified, Not Specified, Personal Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",35.0,19,Low_spent_Small_value_payments,240.83777554061558,1000240806828,542424.92,2018-03-27,2023-03-28 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,297715.156,2233.16,0.0,0.0,13874.82,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,854516.058,2023,Standard,Teacher
Teacher,37,9339.455,28.0,"Personal Loan, Not Specified, Not Specified, Personal Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",38.0,23,!@9#%8,282.8229404067307,1000284509726,2287663.91,2019-05-29,2024-10-26 00:00:00,Long Term,LONG TERM,TL,Home Loan ,HOME.RES,AA,2023-05-24,2206527.428,12691.458,0.0,0.0,20583.3,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,5939176.558,2024,Standard,Teacher
Teacher,37,9339.455,28.0,"Personal Loan, Not Specified, Not Specified, Personal Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",31.0,19,Low_spent_Small_value_payments,285.98642928849887,1000184058042,378057.9,2016-11-01,2021-10-31 00:00:00,Long Term,MEDIUM,TL,Condominium Loan ,CONDO.COMM,AA,2023-05-24,74103.548,0.0,0.0,0.0,10838.31,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,451303.336,2021,Standard,Teacher
Teacher,37,9339.455,28.0,"Personal Loan, Not Specified, Not Specified, Personal Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",35.0,22,!@9#%8,272.69883360730574,1000297770148,3000000.0,2019-09-23,2022-06-30 00:00:00,Medium Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,2000000.0,986320.26,-2000000.0,0.0,1244526.42,0,0,RG3,Agriculture,Temporary Crop,Agricultur hunt forestry & fishing,Annually,Condominium,3689953.694,2022,Standard,Teacher
Journalist,47,108172.29,7.0,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",3.0,6,Low_spent_Medium_value_payments,139.95271320583538,1000073159923,277998.0,2014-03-05,2023-11-05 00:00:00,Long Term,LONG TERM,TL,Staff Automobile Loan,AUTO.LOAN.NEW,AA,2023-05-24,145267.674,14754.498,0.0,0.0,3260.06,0,0,RG3,Consumer and staff loans,Other individuals,Individual,Monthly,Condominium,349011.624,2023,Good,Journalist
Architect,47,108172.29,7.0,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",-2.0,1,Low_spent_Medium_value_payments,603.7795745848931,1000295330248,970000.0,2019-08-31,2021-08-31 00:00:00,Long Term,SHORT TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,590577.598,121812.806,0.0,0.0,138629.92,0,0,RG2,Consumer and staff loans,Wsale of agricultural raw-mats,DOMESTIC TRADE,Quarterly,Condominium,55114878.71600001,2021,Good,_______
Journalist,47,108172.29,7.0,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",3.0,16,Low_spent_Large_value_payments,463.54570983737847,1000314843952,2000000.0,2019-12-31,2022-12-31 00:00:00,Long Term,MEDIUM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,841312.2139999999,11010.36,0.0,0.0,207144.47,0,0,RG2,Consumer and staff loans,Rsale constn mat plumb & heat equi,DOMESTIC TRADE,Quarterly,Condominium,1384800000.0,2022,Good,Journalist
Journalist,47,108172.29,7.0,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",3.0,1,High_spent_Medium_value_payments,573.2594968893786,1000369730097,1500000.0,2021-01-04,2023-10-19 08:00:00,Long Term,LONG TERM,TL,Working Capital & Project Loan,TERM.LOAN,AA,2023-05-24,560000.0,37021.37,0.0,0.0,827919.53,0,0,RG2,Consumer and staff loans,Wholesale,DOMESTIC TRADE,Half Yearly,Condominium,244101164.422,2023,Good,Journalist
